"nh0002" "nh0003" "nh0004" "nh0005" "nh0006" "nh0007" "nh0016" "nh0021" "nh0022" "nh0066" "nh0072" "nh0074" "nh0091" "nh0113" "nh0115" "nh0116" "nh0123" "nh0152" "nh0156" "nh0162" "nh0168"
"lleva" 0.00505847598235604 0.00783637645952511 0.00456266824839166 0 0.00788939074179996 0.0117787942440959 0.00975197477489192 0 0.00161623997931213 0 0.0049000392003136 0 0.0115123373882344 0 0.00843519469963038 0 0.021624738701074 0.00545916092696553 0.0108423611048366 0 0.00374321542204754
"negocios" 0.0151754279470681 0.00783637645952511 0.00456266824839166 0 0 0 0.00650131651659461 0.00419076355712011 0 0 0.0294002352018816 0.00791389680278569 0 0.00947508053818458 0.00076683588178458 0 0 0.0109183218539311 0.00903530092069716 0.0155271466280213 0
"pedir" 0.0101169519647121 0.00783637645952511 0.0182506729935666 0.0172453437571856 0.00986173842724996 0.00196313237401598 0.00975197477489192 0 0 0 0.0147001176009408 0 0.00767489159215626 0.00379003221527383 0.00460101529070748 0.0102307023377155 0 0.00545916092696553 0.00632471064448801 0.0103514310853475 0.00374321542204754
"próxima" 0.00505847598235604 0 0 0.00574844791906185 0.00788939074179996 0.00785252949606392 0.00325065825829731 0.00419076355712011 0.0113136798551849 0 0 0 0.00383744579607813 0.00947508053818458 0.00996886646319955 0.0102307023377155 0 0.00454930077247127 0.00632471064448801 0 0.00748643084409508
"retirada" 0.00101169519647121 0.00783637645952511 0.013688004745175 0 0.00197234768544999 0 0 0 0.012929919834497 0 0 0 0.00767489159215626 0 0.0176372252810453 0 0 0.0154676226264023 0 0.0103514310853475 0
"sean" 0.00303508558941362 0 0 0.0114968958381237 0.00394469537089998 0 0.0130026330331892 0.00419076355712011 0.00484871993793638 0 0.0049000392003136 0 0.00383744579607813 0.00568504832291074 0.0122693741085533 0 0.00720824623369134 0.0109183218539311 0.0054211805524183 0.00517571554267377 0.00748643084409508
"sufrido" 0.00303508558941362 0.00783637645952511 0 0.00574844791906185 0.0118340861126999 0.00196313237401598 0.0227546078080811 0.00838152711424021 0.00969743987587277 0 0.0147001176009408 0.0158277936055714 0 0.00758006443054766 0.00306734352713832 0 0.0144164924673827 0.00545916092696553 0.00813177082862745 0 0.00374321542204754
"tuvieron" 0.00303508558941362 0 0.00456266824839166 0 0.00394469537089998 0.00196313237401598 0.00325065825829731 0.00838152711424021 0.00808119989656064 0.00555123792605751 0 0 0.00383744579607813 0 0.00613468705427664 0 0 0.0227465038623564 0.00361412036827887 0.0207028621706951 0
"vosotros" 0.00202339039294241 0 0 0 0 0 0.00650131651659461 0 0 0 0 0 0 0.00758006443054766 0.0299065993895986 0.020461404675431 0 0.00545916092696553 0 0 0.00374321542204754
"agitación" 0.00910525676824086 0 0.00456266824839166 0 0.00788939074179996 0 0.00650131651659461 0 0 0.00555123792605751 0.0049000392003136 0 0.00383744579607813 0.0189501610763692 0.014569881753907 0.0102307023377155 0 0.000909860154494254 0.00180706018413943 0 0.0149728616881902
"amargura" 0 0 0.00456266824839166 0 0.00986173842724996 0.0137419266181119 0.00325065825829731 0 0.00969743987587277 0.00555123792605751 0.0196001568012544 0.00791389680278569 0 0.0151601288610953 0.00690152293606122 0 0 0 0.00903530092069716 0 0.0149728616881902
"breve" 0.00101169519647121 0 0 0.0172453437571856 0.00591704305634997 0.00196313237401598 0.00325065825829731 0 0.00484871993793638 0 0.0049000392003136 0 0 0.0151601288610953 0.0191708970446145 0.020461404675431 0.00720824623369134 0.000909860154494254 0.000903530092069716 0 0.0149728616881902
"carolina" 0 0.438837081733406 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000909860154494254 0 0 0
"ciudades" 0.00303508558941362 0 0.013688004745175 0.0172453437571856 0.0157787814835999 0 0 0 0.00161623997931213 0.00555123792605751 0.00980007840062721 0 0 0.00568504832291074 0.0191708970446145 0.00511535116885774 0.00720824623369134 0.00272958046348276 0.00271059027620915 0 0
"coche" 0.00404678078588483 0 0 0 0.0374746060235498 0 0.00325065825829731 0 0 0 0.00980007840062721 0.00791389680278569 0 0 0 0 0 0.00272958046348276 0.0207811921176035 0.0207028621706951 0
"dificultades" 0.0121403423576545 0 0 0.00574844791906185 0.00394469537089998 0.00392626474803196 0.00650131651659461 0 0.00161623997931213 0 0.0294002352018816 0 0 0 0.00613468705427664 0 0 0.0172873429353908 0.00271059027620915 0.00517571554267377 0
"diré" 0.0141637327505969 0.00783637645952511 0.00456266824839166 0.0114968958381237 0.00788939074179996 0.00785252949606392 0.00975197477489192 0 0 0 0.00980007840062721 0 0.00383744579607813 0.00947508053818458 0 0.00511535116885774 0.00720824623369134 0.00545916092696553 0.0054211805524183 0.0155271466280213 0.0112296462661426
"doncella" 0 0 0 0.00574844791906185 0 0.00392626474803196 0 0 0.00323247995862426 0 0 0 0.00767489159215626 0.0341102899374645 0.00306734352713832 0.0409228093508619 0.0144164924673827 0 0.000903530092069716 0 0.0636346621748082
"filas" 0.00910525676824086 0 0.013688004745175 0.0114968958381237 0.00788939074179996 0.00196313237401598 0 0.00838152711424021 0.0145461598138092 0.00555123792605751 0 0 0.0153497831843125 0 0.00153367176356916 0 0.021624738701074 0.0136479023174138 0.000903530092069716 0 0.00374321542204754
"formaban" 0.00607017117882724 0 0.00456266824839166 0.0114968958381237 0.00197234768544999 0.00588939712204794 0.00650131651659461 0 0.00969743987587277 0.011102475852115 0 0.0158277936055714 0.00383744579607813 0.00947508053818458 0.00996886646319955 0 0 0.00818874139044829 0.00361412036827887 0 0
"haberse" 0.00101169519647121 0 0.00912533649678332 0 0.00197234768544999 0.0176681913661438 0.00325065825829731 0.00419076355712011 0.00161623997931213 0.00555123792605751 0.0147001176009408 0.0158277936055714 0.00767489159215626 0 0.00843519469963038 0 0.00720824623369134 0.0136479023174138 0.00451765046034858 0.00517571554267377 0
"huir" 0.00202339039294241 0 0.0182506729935666 0.00574844791906185 0.00197234768544999 0.0157050589921278 0.00650131651659461 0 0.00484871993793638 0.00555123792605751 0.0147001176009408 0 0 0.00758006443054766 0.00613468705427664 0 0 0.00909860154494254 0.00813177082862745 0 0.00374321542204754
"importante" 0.0131520375541257 0 0.00456266824839166 0 0.00591704305634997 0.00196313237401598 0 0.0125722906713603 0 0 0.0049000392003136 0.0158277936055714 0 0 0.00996886646319955 0.00511535116885774 0 0.0145577624719081 0.00271059027620915 0 0
"matar" 0.00404678078588483 0.0156727529190502 0.00912533649678332 0 0.00986173842724996 0.0215944561141758 0.0130026330331892 0.0167630542284804 0.0113136798551849 0 0 0 0.00767489159215626 0 0.0038341794089229 0 0.00720824623369134 0.000909860154494254 0.00722824073655773 0.00517571554267377 0
"moral" 0.0141637327505969 0 0.00912533649678332 0.0172453437571856 0.00394469537089998 0 0.0130026330331892 0.00838152711424021 0.00646495991724851 0 0.00980007840062721 0.0158277936055714 0 0.00758006443054766 0.0038341794089229 0 0.00720824623369134 0.00818874139044829 0.000903530092069716 0 0.00748643084409508
"piélago" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0518620288061725 0 0 0
"probablemente" 0.0192222087329529 0 0.00912533649678332 0 0.00394469537089998 0.00196313237401598 0.0130026330331892 0 0.00161623997931213 0.0166537137781725 0.0049000392003136 0.00791389680278569 0.00383744579607813 0 0.00076683588178458 0.0153460535065732 0 0.0118281820084253 0.00361412036827887 0.00517571554267377 0
"reserva" 0.00708186637529845 0.00783637645952511 0.00456266824839166 0.00574844791906185 0.00986173842724996 0.00392626474803196 0.00650131651659461 0.00419076355712011 0.00484871993793638 0 0.0196001568012544 0 0.00383744579607813 0.00758006443054766 0.00306734352713832 0 0 0.00909860154494254 0.00632471064448801 0.00517571554267377 0.0112296462661426
"tierna" 0.00404678078588483 0 0 0 0.0118340861126999 0.00392626474803196 0 0.00419076355712011 0.00484871993793638 0 0.0147001176009408 0 0 0.022740193291643 0.0130362099903379 0 0 0.00181972030898851 0.00361412036827887 0.0103514310853475 0.00374321542204754
"torre" 0 0 0 0 0 0.00196313237401598 0 0.00419076355712011 0.0420222394621153 0.00555123792605751 0 0 0.0153497831843125 0 0.00843519469963038 0 0 0.00454930077247127 0.000903530092069716 0 0.0262025079543328
"vengo" 0.0111286471611833 0 0.0182506729935666 0.0114968958381237 0.00788939074179996 0.00392626474803196 0.00325065825829731 0 0.00646495991724851 0.00555123792605751 0 0 0.0115123373882344 0.00189501610763691 0.0038341794089229 0.0153460535065732 0 0.0118281820084253 0.00180706018413943 0.00517571554267377 0
"ventajas" 0.00303508558941362 0 0.00456266824839166 0 0.00394469537089998 0.00392626474803196 0 0 0.00484871993793638 0 0.00980007840062721 0 0 0.00568504832291074 0.0230050764535374 0 0 0.00454930077247127 0.00451765046034858 0.00517571554267377 0
"viuda" 0.00708186637529845 0.0156727529190502 0 0 0 0.00392626474803196 0 0.00838152711424021 0.00161623997931213 0 0 0.134536245647357 0.0268621205725469 0 0.0107357023449841 0.00511535116885774 0 0 0.00361412036827887 0 0
"antigua" 0.00809356157176966 0 0.00456266824839166 0.00574844791906185 0.00591704305634997 0.00588939712204794 0.00325065825829731 0.00419076355712011 0.00969743987587277 0.00555123792605751 0.0147001176009408 0.00791389680278569 0.00383744579607813 0.00189501610763691 0.00843519469963038 0.0255767558442887 0.0144164924673827 0.000909860154494254 0.00361412036827887 0.00517571554267377 0.00374321542204754
"árbol" 0.00303508558941362 0 0.00456266824839166 0 0.0118340861126999 0.00588939712204794 0.0130026330331892 0.00419076355712011 0.0177786397724334 0.00555123792605751 0.0049000392003136 0 0.0115123373882344 0.00758006443054766 0.00306734352713832 0 0 0.00454930077247127 0.00813177082862745 0 0
"cuarenta" 0.00202339039294241 0 0.00912533649678332 0 0.00591704305634997 0.00785252949606392 0.00650131651659461 0.00419076355712011 0.00323247995862426 0.011102475852115 0 0 0.0115123373882344 0.0189501610763692 0.0038341794089229 0.00511535116885774 0.00720824623369134 0.00909860154494254 0.000903530092069716 0.0310542932560426 0.00374321542204754
"cubierto" 0.00505847598235604 0 0 0.00574844791906185 0.00986173842724996 0.0117787942440959 0 0.00419076355712011 0.00969743987587277 0.011102475852115 0.00980007840062721 0 0 0.00947508053818458 0.00536785117249206 0.0102307023377155 0 0.00272958046348276 0.00813177082862745 0.00517571554267377 0.00374321542204754
"dirigiéndose" 0.00101169519647121 0 0.013688004745175 0.0172453437571856 0.00986173842724996 0.0117787942440959 0 0 0.00646495991724851 0 0 0.00791389680278569 0.00767489159215626 0.00379003221527383 0.00536785117249206 0.0153460535065732 0 0.0109183218539311 0.0054211805524183 0.00517571554267377 0
"dulces" 0.00303508558941362 0 0.00456266824839166 0.0229937916762474 0.00788939074179996 0.00588939712204794 0.00325065825829731 0.00419076355712011 0.00323247995862426 0.00555123792605751 0 0 0.00383744579607813 0.0151601288610953 0.00536785117249206 0.00511535116885774 0 0.000909860154494254 0.0108423611048366 0.00517571554267377 0.0187160771102377
"empresa" 0.00101169519647121 0 0.00456266824839166 0.0114968958381237 0.00197234768544999 0.00196313237401598 0 0.0167630542284804 0.00323247995862426 0.00555123792605751 0.00980007840062721 0 0.00383744579607813 0.00189501610763691 0.0222382405717528 0 0 0.00909860154494254 0 0 0
"felices" 0.00303508558941362 0.0470182587571507 0.00456266824839166 0.0114968958381237 0 0.00196313237401598 0.00325065825829731 0 0.00323247995862426 0 0 0.00791389680278569 0 0.00758006443054766 0.00920203058141496 0 0.0144164924673827 0.00272958046348276 0.012649421288976 0.00517571554267377 0.0112296462661426
"formando" 0.00303508558941362 0 0.00912533649678332 0 0.00394469537089998 0.0117787942440959 0.00650131651659461 0 0.00808119989656064 0.00555123792605751 0 0.00791389680278569 0.00383744579607813 0.00947508053818458 0.00920203058141496 0.00511535116885774 0 0.00818874139044829 0.0054211805524183 0 0
"frases" 0.0151754279470681 0 0.00912533649678332 0 0.00394469537089998 0.00392626474803196 0.0130026330331892 0.00838152711424021 0.00969743987587277 0.00555123792605751 0.0049000392003136 0.0158277936055714 0.00383744579607813 0 0 0 0.00720824623369134 0 0.00993883101276688 0.0103514310853475 0.0149728616881902
"higinio" 0.0566549310023876 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"honrado" 0.00505847598235604 0 0 0.0229937916762474 0.00394469537089998 0.0274838532362237 0.0130026330331892 0.00838152711424021 0.00161623997931213 0.011102475852115 0.0049000392003136 0.0474833808167142 0.00767489159215626 0 0.00153367176356916 0 0 0.00545916092696553 0.000903530092069716 0.0103514310853475 0.00748643084409508
"horror" 0 0 0 0 0.00197234768544999 0.0215944561141758 0.0162532912914865 0.00419076355712011 0.0290923196276183 0.00555123792605751 0.0049000392003136 0.0158277936055714 0.00383744579607813 0.00189501610763691 0.00690152293606122 0 0 0 0.00361412036827887 0 0.00374321542204754
"ingenio" 0.00505847598235604 0.00783637645952511 0.00912533649678332 0 0 0 0.074765139940838 0 0 0.00555123792605751 0 0.0237416904083571 0 0.0265302255069168 0.00460101529070748 0 0 0 0 0 0.00374321542204754
"largos" 0.0111286471611833 0.00783637645952511 0.00912533649678332 0.0114968958381237 0.00591704305634997 0.00196313237401598 0 0.00838152711424021 0.00646495991724851 0.0166537137781725 0.00980007840062721 0 0 0.00189501610763691 0.0107357023449841 0.0102307023377155 0 0.000909860154494254 0.00451765046034858 0 0.00748643084409508
"monte" 0.00202339039294241 0.00783637645952511 0.00912533649678332 0.0172453437571856 0 0.0117787942440959 0.00975197477489192 0 0.0355572795448668 0.00555123792605751 0 0.0316555872111428 0 0.00189501610763691 0.00230050764535374 0.0102307023377155 0.021624738701074 0.000909860154494254 0.00180706018413943 0 0
"necesitaba" 0.00607017117882724 0.0235091293785753 0 0.0172453437571856 0.00986173842724996 0.0117787942440959 0.00650131651659461 0.0125722906713603 0.00161623997931213 0.00555123792605751 0 0.0316555872111428 0.0115123373882344 0.00758006443054766 0.00230050764535374 0 0 0.00272958046348276 0.00722824073655773 0.00517571554267377 0
"nubes" 0.00303508558941362 0 0 0.0114968958381237 0.00197234768544999 0.0117787942440959 0.00325065825829731 0.00419076355712011 0.0161623997931213 0 0.0049000392003136 0 0 0.0151601288610953 0.00996886646319955 0.00511535116885774 0 0.000909860154494254 0.00451765046034858 0.0103514310853475 0.00374321542204754
"permiso" 0.00101169519647121 0.0313455058381005 0 0.00574844791906185 0.0118340861126999 0 0 0 0.00484871993793638 0 0.0049000392003136 0 0.00383744579607813 0.00568504832291074 0.0168703893992608 0.0255767558442887 0.00720824623369134 0.00181972030898851 0.000903530092069716 0.0103514310853475 0.0112296462661426
"poblaciones" 0 0 0.00912533649678332 0 0.00788939074179996 0.0255207208622077 0 0.00419076355712011 0 0 0.0049000392003136 0 0 0 0.0130362099903379 0 0 0.0145577624719081 0.000903530092069716 0.00517571554267377 0
"poeta" 0.00303508558941362 0 0 0.00574844791906185 0.00394469537089998 0 0.00975197477489192 0.0921967982566424 0.00969743987587277 0.00555123792605751 0.0147001176009408 0 0.00383744579607813 0 0.00153367176356916 0 0 0 0.0108423611048366 0 0
"posesión" 0.00303508558941362 0 0 0 0 0.00785252949606392 0.00975197477489192 0 0 0 0.0049000392003136 0.00791389680278569 0.00383744579607813 0.00379003221527383 0.0122693741085533 0.0409228093508619 0 0.00454930077247127 0.0054211805524183 0.0155271466280213 0.0112296462661426
"reyes" 0.00101169519647121 0 0.00456266824839166 0.00574844791906185 0 0.00196313237401598 0 0 0.0193948797517455 0 0 0 0 0 0.023771912335322 0 0.00720824623369134 0 0.000903530092069716 0 0.0262025079543328
"ropa" 0.00708186637529845 0.0235091293785753 0 0 0 0.0196313237401598 0.0130026330331892 0 0.00969743987587277 0 0.0049000392003136 0.0158277936055714 0.0191872289803907 0 0 0 0.0144164924673827 0.00636902108145978 0.00271059027620915 0.0258785777133689 0.00374321542204754
"rosa" 0.00101169519647121 0 0 0.00574844791906185 0.00986173842724996 0 0 0 0.00484871993793638 0 0 0 0.00383744579607813 0.00947508053818458 0.00460101529070748 0.0102307023377155 0 0 0.0271059027620915 0.0103514310853475 0
"teodora" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0505976851559041 0 0
"trabajar" 0.00505847598235604 0.0548546352166758 0.00456266824839166 0.0114968958381237 0.00197234768544999 0.00392626474803196 0.00975197477489192 0.0209538177856005 0.00161623997931213 0.0166537137781725 0.0392003136025088 0 0.00383744579607813 0 0.00076683588178458 0 0.0144164924673827 0.00818874139044829 0.00271059027620915 0.0103514310853475 0
"anda" 0.00303508558941362 0.0391818822976256 0.00456266824839166 0 0.00591704305634997 0.0117787942440959 0.00975197477489192 0.00838152711424021 0.00646495991724851 0.02220495170423 0 0.0158277936055714 0.00383744579607813 0.00189501610763691 0 0 0.00720824623369134 0.00545916092696553 0.00722824073655773 0.0207028621706951 0.00374321542204754
"caído" 0.00505847598235604 0 0 0 0.00197234768544999 0.0137419266181119 0.00650131651659461 0.00838152711424021 0.00969743987587277 0 0 0.0158277936055714 0.0115123373882344 0.0151601288610953 0.0038341794089229 0.00511535116885774 0 0.00545916092696553 0.0054211805524183 0.00517571554267377 0
