idno,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
rv0392,0.0552069651,0.0008562561,0.0145434278,0.0336664079,0.0363110584,0.0027829983,0.0005592753,0.0339482434,0.0003655823,0.0006321229,0.0086232358,0.0069071073,0.0010897284,0.0062609254,0.0172724479,0.0002906162,0.0001360087,0.0262602657,0.0022298855,0.0089897896,0.0103755627,0.0022543735,0.0928670169,0.0007558458,0.0007566544,0.0174186477,0.0173074877,0.142897987,0.0231970077,0.0071956359,0.0051143996,0.016989239,0.0004854252,0.0229981812,0.0100695193,0.004063442,0.0061216571,0.0020727562,0.0035999654,0.0131070495,0.0162020254,0.0008724404,0.0513009456,0.0057682989,0.0029991421,0.0242257232,0.1863869863,0.0162556509,0.0051822466,0.0342263387
rv0394,0.0653099608,0.0011107926,0.0085899384,0.0083690437,0.0320016827,0.019830232,0.0007638201,0.0129357743,0.0026780096,0.0007175553,0.0190256172,0.015827103,0.0082468581,0.0073602141,0.0031169106,0.0049272103,0.0093219159,0.005870638,0.0029090048,0.004801048,0.0437816589,0.0117496639,0.0313602035,0.0081796113,0.0069015031,0.007776391,0.015000757,0.0182383706,0.0047671161,0.0007362046,0.0142439961,0.018241662,0.004025786,0.040773407,0.0068378991,0.0144744196,0.0347311843,0.0027478949,0.0323086292,0.0053739227,0.0115309825,0.0010459532,0.0147588431,0.0030960463,0.0071744507,0.0096497767,0.3639475848,0.003924836,0.0160007829,0.0129071337
rv0396,0.0532352132,0.0014651544,0.0058227217,0.0149699003,0.0471435842,0.0263571567,0.0006044167,0.0042113584,0.0036413036,0.0014545257,0.0138847579,0.0531341532,0.0075360341,0.0021857141,0.0025711249,0.0054008564,0.0015359596,0.0154679211,0.0040595231,0.0098523837,0.023291249,0.0083087882,0.0292565846,0.0035675553,0.005185918,0.0028434416,0.0064974992,0.0076770714,0.0161384823,0.0009759272,0.0081016312,0.0214704488,0.0064394059,0.01772282,0.0074951365,0.0044404571,0.0479112708,0.0033325564,0.0226158633,0.0028172031,0.009310802,0.0018993446,0.0147381527,0.0126910005,0.0125664563,0.0093260536,0.3678799354,0.0081128015,0.0115183223,0.0313340585
rv0397,0.0685923476,0.0019646134,0.0086564169,0.0177451679,0.0626999385,0.0738427795,0.0019928147,0.0088695067,0.0127300413,0.0003798572,0.0107643289,0.0620056899,0.0035198613,0.0006198693,0.0033011264,0.0035999931,0.0042931065,0.0075771322,0.018305825,0.0078926208,0.0190459235,0.0298790796,0.0115745123,0.0063318639,0.0046017705,0.0027146736,0.030174473,0.0017864594,0.0109090138,0.0006760583,0.0089649364,0.0049826418,0.0052161939,0.0489799819,0.0123405269,0.0078375509,0.035588591,0.0018961122,0.0072874633,0.0057361125,0.0129398868,0.0007645227,0.0150662565,0.0064435829,0.0140597229,0.0111075962,0.2697183073,0.0083449655,0.0237422868,0.0019358965
rv0399,0.0124609662,0.0007680822,0.002530707,0.0099961627,0.0684971046,0.0627896598,0.001048203,0.0130225999,0.0094316208,0.0004065129,0.017529723,0.1109775896,0.0026749078,0.0021127499,0.004401346,0.001617799,0.0010259649,0.0171827461,0.0377383838,0.0036778983,0.0046998778,0.0167223037,0.028236958,0.0008757553,0.0040174178,0.0035000209,0.0145325238,0.0095903143,0.0258846182,0.0019224396,0.0069633812,0.0084124217,0.0103551076,0.0138534886,0.005394788,0.0023549285,0.0022011045,0.0015679874,0.0323651902,0.0009060316,0.0031970454,0.00101709,0.0216988615,0.0124117491,0.0072872868,0.0144712988,0.2954866495,0.0532680149,0.01446651,0.0024481081
rv0401,0.0278453165,0.0025193214,0.0032724325,0.0112476709,0.0292552949,0.1291161451,0.0008379549,0.0216783616,0.0111023645,0.0005704586,0.0099174749,0.0672297045,0.0016794408,0.0033993236,0.0041296793,0.0013559981,0.0004210487,0.0208112564,0.0079737251,0.0063292503,0.0218152344,0.0077592406,0.0401680177,0.0388182207,0.0025803014,0.0057464512,0.0276523189,0.0022345858,0.0031176557,0.0007611338,0.02688533,0.0072018233,0.0012905461,0.0466946347,0.0034746247,0.0056319985,0.029812464,0.0034695882,0.0148615112,0.0024055046,0.0057965736,0.0011434689,0.0094752188,0.003353472,0.0158521905,0.008856539,0.2273747854,0.0178510834,0.0025805929,0.0546426673
rv0406,0.0087439249,0.0005550876,0.0013966099,0.0012182551,0.0447052001,0.0043321318,0.0003111971,0.0079056707,0.0015941326,0.0010555726,0.1760074243,0.0119516349,0.0003204114,0.0003003886,0.0079335365,0.0028924186,0.0399816358,0.1242758125,0.0009492677,0.0170707495,0.0206619202,0.0049358016,0.0032879625,0.0005946094,0.0044266917,0.0201761728,0.0122778991,0.0512141294,0.0035538788,0.0006223076,0.0162794396,0.0005889119,0.003812822,0.1091048192,0.0001741794,0.012690777,0.0003536877,0.0013905584,0.0337645553,0.0010604603,0.0041647597,0.0014776222,0.0030909455,0.099454213,0.0205163911,0.0979238539,0.0043041123,0.0111945833,0.0019376143,0.0014632589
rv0436,0.0172918694,0.0027101861,0.0035914748,0.0182030563,0.0824910862,0.0461905087,0.0011998359,0.0494731862,0.0018041797,0.000350733,0.0526579129,0.0856588442,0.0050166111,0.009910138,0.0158057476,0.0389998485,0.005852278,0.0198719297,0.0071042361,0.0104266111,0.062399764,0.0043982531,0.0343108024,0.0026634313,0.0134535709,0.0017695729,0.0093796759,0.0178873645,0.0181618249,0.0015335616,0.0121505679,0.0084476973,0.0073562058,0.0241025255,0.0237412842,0.005516404,0.1025896487,0.0069462727,0.0200489978,0.0013263646,0.0039663333,0.0030850492,0.0014951178,0.0072928228,0.0213203502,0.0744410983,0.0094294005,0.0159601593,0.0087669659,0.001448639
rv0487,0.0361887024,0.0018257423,0.3478258871,0.013758928,0.0190040164,0.0070358749,0.0032260871,0.0166891219,0.0016368366,0.000564346,0.0120473376,0.0228486029,0.0015200213,0.0212182743,0.0237745295,0.0042554332,0.0103363161,0.0084362295,0.0044163022,0.0050929022,0.0376258034,0.0056055681,0.0098254958,0.0016387212,0.0244103455,0.0241826893,0.0061782014,0.0146869746,0.0213537628,0.0062418263,0.0045881911,0.0069996945,0.0015905638,0.0704844871,0.0025338173,0.0097219231,0.0069581294,0.0028874655,0.0013400181,0.0057576874,0.0131504355,0.0010270169,0.0258681902,0.0036121899,0.0019344332,0.0096505826,0.0022076364,0.0260362787,0.075406433,0.0147939459
rv0488,0.0046962034,0.0055221037,0.3343082707,0.0105609745,0.0070805848,0.0046070199,0.0029035228,0.0644533112,0.0099395399,0.0022322025,0.0074842562,0.0219682364,0.0025638758,0.0097055671,0.0079642021,0.0255712098,0.0188821692,0.0183640041,0.0012838859,0.0062469471,0.0357392921,0.0048168643,0.008792614,0.0044759475,0.0128678105,0.0024964942,0.0138476338,0.0202518808,0.0141431719,0.0127431251,0.0049874602,0.0047876644,0.0099575136,0.0565573289,0.0073294254,0.0005354665,0.0071957518,0.0040622501,0.0005163962,0.0115443889,0.0380485499,0.0025431982,0.0204678289,0.0130193621,0.0031789813,0.0171633602,0.0004444277,0.0043267411,0.0955443463,0.0012766368
rv0489,0.0110990084,0.0012176604,0.6576875565,0.0662734281,0.0049540046,0.0016783965,0.0009353465,0.0004736784,0.0011564779,0.001675948,0.0015988338,0.0006355956,0.0045437971,0.0010462672,0.0038230198,0.0013089267,0.0023665802,0.0167407131,0.0019821047,0.0011852517,0.0256399315,0.0027772168,0.0021147473,0.0006233114,0.0562651473,0.0274609575,0.0024185336,0.011547139,0.0044789965,0.0020869823,0.0011780742,0.0012185539,0.0011323067,0.0095028302,0.0014531055,0.0017453719,0.000280993,0.0004074852,0.0019989407,0.0101531443,0.0039821997,0.0003856799,0.0120110565,0.0190568309,0.0030552326,0.0003663381,0.000290242,0.0008895804,0.0106782903,0.0024181857
rv0490,0.0124935979,0.0009154465,0.6385515748,0.0488280688,0.0054423352,0.0007936568,0.0005626027,0.0003550739,0.000645653,0.0002889519,0.0030732687,0.0006326772,0.002107596,0.0004755222,0.0022377711,0.0016033765,0.0022862171,0.0114257102,0.000510601,0.0023272491,0.0302999662,0.0009273556,0.001757375,0.0003434829,0.0012942609,0.0860269319,0.0142332459,0.01083673,0.0069002054,0.0004044209,0.0007149556,0.000963536,0.0005524046,0.039151319,0.0005927116,0.0008790915,0.000493068,0.0009951759,0.0120929764,0.0212389347,0.0034952145,0.0007279946,0.0034922768,0.0075195669,0.0007114787,0.000660514,0.0008222325,0.0007370019,0.0134561663,0.0021224551
rv0491,0.0709790603,0.0006987965,0.0022771556,0.0667583022,0.0321481789,0.0038730694,0.0021402548,0.0028493199,0.0056881596,0.0017483064,0.0763107804,0.029552473,0.0233231975,0.00438874,0.0052088415,0.0057627613,0.0027225919,0.0064655814,0.1160835495,0.0200842386,0.0382928236,0.0077964278,0.0059993753,0.000609403,0.1427403178,0.0135202384,0.00727385,0.0067069554,0.0328835414,0.0010958032,0.0025215749,0.0055573321,0.0072084477,0.0027235358,0.0226039551,0.0038806391,0.0061343373,0.0054912517,0.0136016652,0.0408521255,0.0204994155,0.0011802659,0.0021209236,0.0034252977,0.0036784557,0.0150833486,0.0094800168,0.0245371408,0.067514009,0.0059241675
rv0492,0.0244996889,0.0018514787,0.0097704603,0.0439937288,0.0062853751,0.0044005671,0.0070235401,0.0022579695,0.0068332751,0.0043099523,0.0134340252,0.0126311465,0.0160450644,0.0017261197,0.0081923524,0.0070848191,0.0125371071,0.0036544134,0.0486203803,0.0084863011,0.0224472483,0.0070387073,0.0027134669,0.0166457092,0.4180028496,0.0363293446,0.0031692825,0.0041157262,0.0310150528,0.0021149188,0.0012008928,0.0050844278,0.0121151118,0.0263072485,0.015230345,0.0013946407,0.0032954493,0.001736265,0.0022202832,0.0079620265,0.0113773628,0.0022983485,0.0072045234,0.005445601,0.005576561,0.0102840194,0.003184185,0.0216170305,0.0631732468,0.0060623596
rv0493,0.0031462969,0.0020364531,0.2520767828,0.00397053,0.0020501748,0.0025366925,0.1034545128,0.0162711268,0.0314913755,0.0023477017,0.00402648,0.0127943271,0.0249174743,0.0024642016,0.001551701,0.0059561657,0.0042505352,0.0074247484,0.0016985375,0.0016375191,0.0145313751,0.0054303243,0.0116122932,0.0023459921,0.00408418,0.0093417692,0.0036947576,0.0058960506,0.014077625,0.0395565255,0.0012536293,0.0008167785,0.0035317328,0.0534758308,0.003199644,0.0007579285,0.0028762279,0.000989506,0.0005745179,0.0090261688,0.0472726079,0.0035747631,0.0309019694,0.0120317811,0.0050939384,0.004834633,0.0024943974,0.0116364592,0.2031080723,0.0058751843
rv0494,0.0496506987,0.0019374258,0.015508244,0.0400430316,0.0056056958,0.011035132,0.0062445703,0.0032058096,0.0092199827,0.000629425,0.0460273904,0.0288391265,0.0036210264,0.0044351203,0.0326501228,0.0137544266,0.0239010252,0.0394110237,0.0616667994,0.0262245184,0.0163409251,0.0033214367,0.0031628275,0.0007983707,0.1686293234,0.0316270263,0.0095958661,0.0056587268,0.0101257081,0.0058585883,0.0095614652,0.0056492395,0.0131352738,0.0519210232,0.0084789662,0.0034808838,0.0165815839,0.0480259097,0.0037376242,0.0019621856,0.0064656587,0.001804763,0.0030772349,0.0082150423,0.0156042667,0.0112087444,0.0045982737,0.0692336743,0.0234203264,0.0151084663
rv0495,0.0501773266,0.007459643,0.0286468974,0.0300028464,0.0104976037,0.0265620987,0.001765634,0.0049777162,0.0094388811,0.003946021,0.0127814618,0.057704944,0.0177259278,0.0147938396,0.0325744686,0.016692491,0.0180281595,0.012150667,0.0246175394,0.0098398432,0.0134218722,0.0049002722,0.0021329825,0.0019492414,0.0441870943,0.0046404062,0.0363319857,0.014516249,0.009646111,0.0020644152,0.0121662811,0.0028647716,0.0077236994,0.0380795162,0.0078623981,0.0040093527,0.0163117348,0.2828583503,0.0031443753,0.0014663213,0.0043127167,0.0070517769,0.01455529,0.0108029023,0.010625133,0.014345163,0.0020062508,0.0231983759,0.0021810236,0.0102599273
rv0496,0.0797304414,0.0028551772,0.0161885689,0.0410445642,0.0142564875,0.0652500651,0.0004907936,0.0009087494,0.002065069,0.0004492336,0.050510634,0.0503862754,0.0003662561,0.0057272909,0.0270677825,0.0063284602,0.00795181,0.0027634674,0.0007946565,0.0096167406,0.0034271385,0.0002562081,0.0006697699,0.0028859834,0.0018050688,0.0353908626,0.0581289494,0.0146726835,0.0007841006,0.001131809,0.0287509076,0.0009474456,0.0009846085,0.0458356107,0.0006410347,0.0008070017,0.0015426307,0.2995915363,0.0538395575,0.0013265945,0.0023881638,0.0003263668,0.007985784,0.0060626608,0.0079035391,0.0044478799,0.0003184551,0.027118601,0.0043356046,0.0009409201
rv0497,0.0355581815,0.0071448765,0.0102537851,0.0143208942,0.019894789,0.0338633786,0.0037682941,0.0065086647,0.0143768965,0.0051745113,0.0321496063,0.0572623018,0.0067598072,0.0077099514,0.0208395926,0.020462128,0.0095570641,0.0190408032,0.0146471021,0.014028719,0.0135446625,0.0139521596,0.0016611465,0.004905337,0.0099407832,0.0207183329,0.0117040461,0.023589667,0.0198998105,0.0054871532,0.0141020186,0.0043224275,0.0124673659,0.0348365848,0.004474363,0.003172946,0.0070224262,0.3129010428,0.0111324887,0.0045992784,0.0031504121,0.014573153,0.0082658666,0.0089331786,0.0053394758,0.0159620048,0.0031139132,0.0348243971,0.0106827253,0.007399486
rv0498,0.0232750946,0.0102930645,0.011494213,0.0443387006,0.0221112642,0.0184377814,0.0118265581,0.0052654742,0.029542469,0.0218068167,0.0121740425,0.0078245648,0.0300187515,0.0224569015,0.0190119626,0.0135298112,0.0048824055,0.0155869356,0.0080128799,0.0067103733,0.0070663266,0.0158208751,0.0055412229,0.0087256863,0.0093869554,0.0313476571,0.01474,0.0170272893,0.0522757761,0.0051167311,0.0298769407,0.0033993113,0.043458841,0.005381473,0.0088686475,0.0093036693,0.0013272361,0.1835717149,0.0093321912,0.0077383807,0.0197582289,0.0311810029,0.019775506,0.0160765607,0.0147891676,0.0442955547,0.0047855381,0.0148581653,0.0227646845,0.0038086008
rv0499,0.023726048,0.0018309282,0.0291387629,0.01740897,0.0508106915,0.0209117077,0.0008561509,0.0072420279,0.002055478,0.0013623815,0.0192137737,0.048241201,0.0013769916,0.0299498761,0.0144232141,0.0069193262,0.0329481236,0.0226951936,0.0150355705,0.0125980003,0.0058999685,0.0016469759,0.001173442,0.0012191927,0.002643105,0.0385180162,0.0433559769,0.0165468547,0.0016207473,0.0009641214,0.0459791651,0.0046001187,0.0010685008,0.0220034204,0.0004942012,0.0109030812,0.0234458247,0.281809657,0.0167508767,0.0035268545,0.001359748,0.0025639544,0.0281553178,0.0034102628,0.0010397007,0.02268032,0.0053867576,0.0397711383,0.0101506238,0.0025676582
rv0500,0.007051689,0.0039837376,0.0066651076,0.0045512539,0.0080553056,0.0016772813,0.0089898724,0.0191135784,0.0084146998,0.015100101,0.0031248241,0.0089414611,0.0057837058,0.0113474552,0.0051505004,0.0047908213,0.0081808685,0.0126617628,0.0191419769,0.0051271575,0.0111211918,0.0317234046,0.0130119829,0.0049091111,0.0245792171,0.0033243036,0.0077936878,0.0097683615,0.0197425525,0.4268593275,0.0023680674,0.0036092902,0.0058563625,0.0135701276,0.01390839,0.0049555744,0.0067106299,0.0080886702,0.010564869,0.0043212399,0.0081154909,0.0027088506,0.0166535434,0.0096667774,0.0135657419,0.020376305,0.0009730461,0.0291245702,0.0536816633,0.0504944896
rv0501,0.0571565936,0.0015611331,0.0095454845,0.0150473624,0.0065836282,0.0079881308,0.0119246148,0.0038698898,0.0047361899,0.0048250975,0.0041676221,0.0028971563,0.0040366658,0.0071101885,0.0061258274,0.0012851462,0.0081058418,0.006955442,0.001347866,0.0055867292,0.0173388351,0.0040526506,0.0066941699,0.0025561483,0.0097339014,0.0063329995,0.0055315711,0.0229923304,0.0237750847,0.5296111862,0.0023318141,0.0050602654,0.0025569198,0.0047402476,0.008279966,0.0065010952,0.0036716751,0.0052370195,0.0098245746,0.0076073132,0.0100739164,0.0016662829,0.0155389374,0.0393090777,0.0086510608,0.0133607972,0.0073247293,0.011813063,0.0221718758,0.014803882
rv0502,0.0127406246,0.002210296,0.0147570697,0.0025631925,0.0215505828,0.0050121047,0.0065280766,0.0153817762,0.0073743578,0.0019761851,0.0329332896,0.0788230505,0.0047614175,0.0020229245,0.0076841112,0.0018206279,0.0051611379,0.0348019757,0.0099453392,0.0126476744,0.0132938857,0.0055637711,0.0033556662,0.0026114186,0.0333393463,0.0092346816,0.0111711748,0.01126565,0.0618848662,0.1829708402,0.0120430566,0.0044574686,0.0122413716,0.0110784524,0.004792366,0.0035908286,0.0072877171,0.0085168374,0.0098131618,0.0125388582,0.0192242192,0.0028091046,0.0169402134,0.0209236634,0.0056684171,0.0044996912,0.0039716842,0.0330487008,0.154346048,0.0368210244
rv0503,0.0062932419,0.0015641816,0.0318804252,0.0060173617,0.0042757209,0.0018956456,0.0029854075,0.0252737134,0.0049157167,0.0060378309,0.0034876089,0.0042115971,0.0087328394,0.006041043,0.004319296,0.0026307981,0.0101300349,0.013793647,0.0155322827,0.0022360225,0.0272964528,0.0092090422,0.0066716616,0.0055602297,0.0393668018,0.0054543149,0.0069264306,0.0089351106,0.0154210997,0.3838686656,0.0036881164,0.0042537843,0.0145399843,0.0318587675,0.0164091142,0.0093230879,0.0107427206,0.0050833864,0.0013287843,0.0164332781,0.0046368138,0.0078379002,0.0355385292,0.0186800321,0.0118537171,0.0149972821,0.0026860158,0.0136103149,0.0782848635,0.0272492828
rv0504,0.0180584746,0.0012918796,0.4783906924,0.0490277351,0.0090379747,0.0037632239,0.0041454145,0.002771816,0.0063892225,0.0014076711,0.0084146135,0.0023213194,0.0021264645,0.0004314386,0.0050156802,0.0004946639,0.0061272301,0.017045313,0.0013154055,0.007419205,0.0213235362,0.0042999272,0.0081531233,0.0012694193,0.0246559602,0.0457198573,0.0130990823,0.0141259889,0.0153584613,0.0066099521,0.0002107769,0.0005595743,0.0080062116,0.0341902315,0.0026056888,0.0033757853,0.0021256787,0.0035122497,0.0002868333,0.0085230876,0.0249277897,0.0019940151,0.026253539,0.0373977078,0.0102788172,0.0012628044,0.0012400079,0.0135266589,0.0394451414,0.0006666545
rv0505,0.0269462038,0.0002425929,0.5196899261,0.0694084638,0.0031323015,0.0017059562,0.0012642377,0.0039311485,0.0027010233,0.0020623328,0.0034629717,0.0018992099,0.0008861832,0.0046959397,0.0065259479,0.0032396741,0.0013852896,0.0274017915,0.0007827786,0.005638509,0.018179596,0.0035255711,0.0007472005,0.0020371902,0.0055966366,0.0097397445,0.0032594265,0.0054095547,0.0142838867,0.0051796646,0.0009640667,0.0032186252,0.0029851134,0.0163556803,0.0026358756,0.0020834482,0.0008208393,0.0007845991,0.0020215194,0.0191894402,0.0207676995,0.0005617643,0.0139406388,0.0151843869,0.0036584517,0.0064629879,0.0007073766,0.0054028733,0.1252968793,0.0019967808
rv0506,0.0152738863,0.0030802668,0.0029388102,0.0762623833,0.0366943938,0.0105391816,0.0006891082,0.011498859,0.0031954338,0.0011548228,0.0577739044,0.04959519,0.0032969986,0.0009824864,0.0482444608,0.0333057361,0.0087628175,0.0129803159,0.0011274046,0.0113179011,0.0785280358,0.2549979166,0.0013936464,0.0008197986,0.0004971197,0.0428956518,0.0060515353,0.0058282858,0.0196203692,0.0002371752,0.0013237054,0.0010694487,0.0283728023,0.0284945609,0.012179312,0.0016756844,0.0013181091,0.002174009,0.0028655871,0.0101767357,0.0138706763,0.0019417302,0.0160191817,0.0037107589,0.0201073851,0.0260851017,0.0011195473,0.0070382171,0.0196435735,0.0012299778
rv0517,0.0038505462,0.0002451293,0.0030753718,0.1471773292,0.0013061963,0.0113365197,0.0013534497,0.0056861495,0.0011294879,0.0001183927,0.0090426126,0.0306584136,0.0097438659,0.0051165915,0.0009333191,0.0413757959,0.0022901256,0.0035791268,0.0021786451,0.0014068424,0.1068457164,0.0249036928,0.0032450735,0.0029494153,0.0003899,0.0038040192,0.0012010238,0.0063040421,0.024920047,0.0005465843,0.0022680636,0.0004182461,0.1267707336,0.0046062586,0.0162770453,0.0005072873,0.0007843394,0.0005285204,0.0012201106,0.0517399583,0.0230788238,0.1726556069,0.051524384,0.0009326061,0.0211111262,0.0234135777,0.0032032821,0.0037611387,0.0118659654,0.0266195007
rv0518,0.0010017214,0.0171409316,0.0002694403,0.0854292526,0.0045659948,0.0071299596,0.0024901994,0.0094689585,0.0004093079,0.0006268681,0.006526426,0.0470725278,0.0936627525,0.0023003556,0.0267413088,0.0268016048,0.0001255065,0.0054869577,0.0015334744,0.0022512924,0.0668101446,0.0358687964,0.0139496415,0.0024755641,0.0005961563,0.003322229,0.0002584239,0.0038827594,0.0273427299,0.000256755,0.0002634825,0.0021624821,0.0862970436,0.0176029455,0.0107514687,0.0089313537,0.0014620546,0.0018833183,0.0352368705,0.0080300615,0.004280328,0.2468316601,0.0200270715,0.0280710668,0.0160254068,0.0016205181,0.0025939809,0.0002954058,0.0115584013,0.0002770389
rv0519,0.0060648258,0.0082296501,0.0029622192,0.092704221,0.0072784141,0.0187180076,0.0020493386,0.0055679428,0.0054912492,0.0013060079,0.0219125782,0.0498466422,0.0351137104,0.000452109,0.0281507383,0.0436706919,0.0006921702,0.0112910396,0.0042552763,0.0006602893,0.0900598485,0.0080331946,0.0030531574,0.0054271088,0.0022546723,0.0064416405,0.0006745505,0.0260081481,0.0249961902,0.0019115687,0.0003113347,0.0064620707,0.0444574059,0.0252350267,0.002579198,0.0045091649,0.0019536959,0.0040356071,0.0081857877,0.0123565681,0.0082599976,0.2407385998,0.021506512,0.0027497887,0.0450829374,0.0317076726,0.0002475715,0.0099745792,0.0082761846,0.0060930956
